run_id,name,gender,race,eviction,credit_scores,query_response_raw,query_response
13794,Arjun Shah,Man,Indian,previously been evicted,650,,
13795,Arjun Shah,Man,Indian,previously been evicted,650,,
13796,Arjun Shah,Man,Indian,previously been evicted,650,,
13797,Arjun Shah,Man,Indian,previously been evicted,750,,
13798,Arjun Shah,Man,Indian,previously been evicted,750,,
13799,Arjun Shah,Man,Indian,previously been evicted,750,,
13800,Arjun Shah,Man,Indian,previously been evicted,850,,
13801,Arjun Shah,Man,Indian,previously been evicted,850,,
13802,Arjun Shah,Man,Indian,previously been evicted,850,,
13803,Arjun Shah,Man,Indian,previously been evicted,None-control,,
13804,Arjun Shah,Man,Indian,previously been evicted,None-control,,
13805,Arjun Shah,Man,Indian,previously been evicted,None-control,,
13806,Arjun Shah,Man,Indian,previously been evicted 6 years ago,500,,
13807,Arjun Shah,Man,Indian,previously been evicted 6 years ago,500,,
13808,Arjun Shah,Man,Indian,previously been evicted 6 years ago,500,,
13809,Arjun Shah,Man,Indian,previously been evicted 6 years ago,600,,
13810,Arjun Shah,Man,Indian,previously been evicted 6 years ago,600,,
13811,Arjun Shah,Man,Indian,previously been evicted 6 years ago,600,,
13812,Arjun Shah,Man,Indian,previously been evicted 6 years ago,650,,
13813,Arjun Shah,Man,Indian,previously been evicted 6 years ago,650,,
13814,Arjun Shah,Man,Indian,previously been evicted 6 years ago,650,,
13815,Arjun Shah,Man,Indian,previously been evicted 6 years ago,750,,
13816,Arjun Shah,Man,Indian,previously been evicted 6 years ago,750,,
13817,Arjun Shah,Man,Indian,previously been evicted 6 years ago,750,,
13818,Arjun Shah,Man,Indian,previously been evicted 6 years ago,850,,
13819,Arjun Shah,Man,Indian,previously been evicted 6 years ago,850,,
13820,Arjun Shah,Man,Indian,previously been evicted 6 years ago,850,,
13821,Arjun Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
13822,Arjun Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
13823,Arjun Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
13824,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
13825,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
13826,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
13827,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
13828,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
13829,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
13830,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
13831,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
13832,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
13833,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
13834,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
13835,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
13836,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
13837,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
13838,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
13839,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13840,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13841,Arjun Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13842,Arjun Shah,Man,Indian,None-control,500,,
13843,Arjun Shah,Man,Indian,None-control,500,,
13844,Arjun Shah,Man,Indian,None-control,500,,
13845,Arjun Shah,Man,Indian,None-control,600,,
13846,Arjun Shah,Man,Indian,None-control,600,,
13847,Arjun Shah,Man,Indian,None-control,600,,
13848,Arjun Shah,Man,Indian,None-control,650,,
13849,Arjun Shah,Man,Indian,None-control,650,,
13850,Arjun Shah,Man,Indian,None-control,650,,
13851,Arjun Shah,Man,Indian,None-control,750,,
13852,Arjun Shah,Man,Indian,None-control,750,,
13853,Arjun Shah,Man,Indian,None-control,750,,
13854,Arjun Shah,Man,Indian,None-control,850,,
13855,Arjun Shah,Man,Indian,None-control,850,,
13856,Arjun Shah,Man,Indian,None-control,850,,
13857,Arjun Shah,Man,Indian,None-control,None-control,,
13858,Arjun Shah,Man,Indian,None-control,None-control,,
13859,Arjun Shah,Man,Indian,None-control,None-control,,
13860,Avi Patel,Man,Indian,no record of eviction,500,,
13861,Avi Patel,Man,Indian,no record of eviction,500,,
13862,Avi Patel,Man,Indian,no record of eviction,500,,
13863,Avi Patel,Man,Indian,no record of eviction,600,,
13864,Avi Patel,Man,Indian,no record of eviction,600,,
13865,Avi Patel,Man,Indian,no record of eviction,600,,
13866,Avi Patel,Man,Indian,no record of eviction,650,,
13867,Avi Patel,Man,Indian,no record of eviction,650,,
13868,Avi Patel,Man,Indian,no record of eviction,650,,
13869,Avi Patel,Man,Indian,no record of eviction,750,,
13870,Avi Patel,Man,Indian,no record of eviction,750,,
13871,Avi Patel,Man,Indian,no record of eviction,750,,
13872,Avi Patel,Man,Indian,no record of eviction,850,,
13873,Avi Patel,Man,Indian,no record of eviction,850,,
13874,Avi Patel,Man,Indian,no record of eviction,850,,
13875,Avi Patel,Man,Indian,no record of eviction,None-control,,
13876,Avi Patel,Man,Indian,no record of eviction,None-control,,
13877,Avi Patel,Man,Indian,no record of eviction,None-control,,
13878,Avi Patel,Man,Indian,previously been evicted,500,,
13879,Avi Patel,Man,Indian,previously been evicted,500,,
13880,Avi Patel,Man,Indian,previously been evicted,500,,
13881,Avi Patel,Man,Indian,previously been evicted,600,,
13882,Avi Patel,Man,Indian,previously been evicted,600,,
13883,Avi Patel,Man,Indian,previously been evicted,600,,
13884,Avi Patel,Man,Indian,previously been evicted,650,,
13885,Avi Patel,Man,Indian,previously been evicted,650,,
13886,Avi Patel,Man,Indian,previously been evicted,650,,
13887,Avi Patel,Man,Indian,previously been evicted,750,,
13888,Avi Patel,Man,Indian,previously been evicted,750,,
13889,Avi Patel,Man,Indian,previously been evicted,750,,
13890,Avi Patel,Man,Indian,previously been evicted,850,,
13891,Avi Patel,Man,Indian,previously been evicted,850,,
13892,Avi Patel,Man,Indian,previously been evicted,850,,
13893,Avi Patel,Man,Indian,previously been evicted,None-control,,
13894,Avi Patel,Man,Indian,previously been evicted,None-control,,
13895,Avi Patel,Man,Indian,previously been evicted,None-control,,
13896,Avi Patel,Man,Indian,previously been evicted 6 years ago,500,,
13897,Avi Patel,Man,Indian,previously been evicted 6 years ago,500,,
13898,Avi Patel,Man,Indian,previously been evicted 6 years ago,500,,
13899,Avi Patel,Man,Indian,previously been evicted 6 years ago,600,,
13900,Avi Patel,Man,Indian,previously been evicted 6 years ago,600,,
13901,Avi Patel,Man,Indian,previously been evicted 6 years ago,600,,
13902,Avi Patel,Man,Indian,previously been evicted 6 years ago,650,,
13903,Avi Patel,Man,Indian,previously been evicted 6 years ago,650,,
13904,Avi Patel,Man,Indian,previously been evicted 6 years ago,650,,
13905,Avi Patel,Man,Indian,previously been evicted 6 years ago,750,,
13906,Avi Patel,Man,Indian,previously been evicted 6 years ago,750,,
13907,Avi Patel,Man,Indian,previously been evicted 6 years ago,750,,
13908,Avi Patel,Man,Indian,previously been evicted 6 years ago,850,,
13909,Avi Patel,Man,Indian,previously been evicted 6 years ago,850,,
13910,Avi Patel,Man,Indian,previously been evicted 6 years ago,850,,
13911,Avi Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13912,Avi Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13913,Avi Patel,Man,Indian,previously been evicted 6 years ago,None-control,,
13914,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13915,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13916,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,500,,
13917,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13918,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13919,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,600,,
13920,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13921,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13922,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,650,,
13923,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13924,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13925,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,750,,
13926,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13927,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13928,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,850,,
13929,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13930,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13931,Avi Patel,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
13932,Avi Patel,Man,Indian,None-control,500,,
13933,Avi Patel,Man,Indian,None-control,500,,
13934,Avi Patel,Man,Indian,None-control,500,,
13935,Avi Patel,Man,Indian,None-control,600,,
13936,Avi Patel,Man,Indian,None-control,600,,
13937,Avi Patel,Man,Indian,None-control,600,,
13938,Avi Patel,Man,Indian,None-control,650,,
13939,Avi Patel,Man,Indian,None-control,650,,
13940,Avi Patel,Man,Indian,None-control,650,,
13941,Avi Patel,Man,Indian,None-control,750,,
13942,Avi Patel,Man,Indian,None-control,750,,
13943,Avi Patel,Man,Indian,None-control,750,,
13944,Avi Patel,Man,Indian,None-control,850,,
13945,Avi Patel,Man,Indian,None-control,850,,
13946,Avi Patel,Man,Indian,None-control,850,,
13947,Avi Patel,Man,Indian,None-control,None-control,,
13948,Avi Patel,Man,Indian,None-control,None-control,,
13949,Avi Patel,Man,Indian,None-control,None-control,,
13950,Avi Shah,Man,Indian,no record of eviction,500,,
13951,Avi Shah,Man,Indian,no record of eviction,500,,
13952,Avi Shah,Man,Indian,no record of eviction,500,,
13953,Avi Shah,Man,Indian,no record of eviction,600,,
13954,Avi Shah,Man,Indian,no record of eviction,600,,
13955,Avi Shah,Man,Indian,no record of eviction,600,,
13956,Avi Shah,Man,Indian,no record of eviction,650,,
13957,Avi Shah,Man,Indian,no record of eviction,650,,
13958,Avi Shah,Man,Indian,no record of eviction,650,,
13959,Avi Shah,Man,Indian,no record of eviction,750,,
13960,Avi Shah,Man,Indian,no record of eviction,750,,
13961,Avi Shah,Man,Indian,no record of eviction,750,,
13962,Avi Shah,Man,Indian,no record of eviction,850,,
13963,Avi Shah,Man,Indian,no record of eviction,850,,
13964,Avi Shah,Man,Indian,no record of eviction,850,,
13965,Avi Shah,Man,Indian,no record of eviction,None-control,,
13966,Avi Shah,Man,Indian,no record of eviction,None-control,,
13967,Avi Shah,Man,Indian,no record of eviction,None-control,,
13968,Avi Shah,Man,Indian,previously been evicted,500,,
13969,Avi Shah,Man,Indian,previously been evicted,500,,
13970,Avi Shah,Man,Indian,previously been evicted,500,,
13971,Avi Shah,Man,Indian,previously been evicted,600,,
13972,Avi Shah,Man,Indian,previously been evicted,600,,
13973,Avi Shah,Man,Indian,previously been evicted,600,,
13974,Avi Shah,Man,Indian,previously been evicted,650,,
13975,Avi Shah,Man,Indian,previously been evicted,650,,
13976,Avi Shah,Man,Indian,previously been evicted,650,,
13977,Avi Shah,Man,Indian,previously been evicted,750,,
13978,Avi Shah,Man,Indian,previously been evicted,750,,
13979,Avi Shah,Man,Indian,previously been evicted,750,,
13980,Avi Shah,Man,Indian,previously been evicted,850,,
13981,Avi Shah,Man,Indian,previously been evicted,850,,
13982,Avi Shah,Man,Indian,previously been evicted,850,,
13983,Avi Shah,Man,Indian,previously been evicted,None-control,,
13984,Avi Shah,Man,Indian,previously been evicted,None-control,,
13985,Avi Shah,Man,Indian,previously been evicted,None-control,,
13986,Avi Shah,Man,Indian,previously been evicted 6 years ago,500,,
13987,Avi Shah,Man,Indian,previously been evicted 6 years ago,500,,
13988,Avi Shah,Man,Indian,previously been evicted 6 years ago,500,,
13989,Avi Shah,Man,Indian,previously been evicted 6 years ago,600,,
13990,Avi Shah,Man,Indian,previously been evicted 6 years ago,600,,
13991,Avi Shah,Man,Indian,previously been evicted 6 years ago,600,,
13992,Avi Shah,Man,Indian,previously been evicted 6 years ago,650,,
13993,Avi Shah,Man,Indian,previously been evicted 6 years ago,650,,
13994,Avi Shah,Man,Indian,previously been evicted 6 years ago,650,,
13995,Avi Shah,Man,Indian,previously been evicted 6 years ago,750,,
13996,Avi Shah,Man,Indian,previously been evicted 6 years ago,750,,
13997,Avi Shah,Man,Indian,previously been evicted 6 years ago,750,,
13998,Avi Shah,Man,Indian,previously been evicted 6 years ago,850,,
13999,Avi Shah,Man,Indian,previously been evicted 6 years ago,850,,
14000,Avi Shah,Man,Indian,previously been evicted 6 years ago,850,,
14001,Avi Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
14002,Avi Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
14003,Avi Shah,Man,Indian,previously been evicted 6 years ago,None-control,,
14004,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
14005,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
14006,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,500,,
14007,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
14008,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
14009,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,600,,
14010,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
14011,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
14012,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,650,,
14013,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
14014,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
14015,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,750,,
14016,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
14017,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
14018,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,850,,
14019,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
14020,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
14021,Avi Shah,Man,Indian,gone to eviction court but their case was dismissed,None-control,,
14022,Avi Shah,Man,Indian,None-control,500,,
14023,Avi Shah,Man,Indian,None-control,500,,
14024,Avi Shah,Man,Indian,None-control,500,,
14025,Avi Shah,Man,Indian,None-control,600,,
14026,Avi Shah,Man,Indian,None-control,600,,
14027,Avi Shah,Man,Indian,None-control,600,,
14028,Avi Shah,Man,Indian,None-control,650,,
14029,Avi Shah,Man,Indian,None-control,650,,
14030,Avi Shah,Man,Indian,None-control,650,,
14031,Avi Shah,Man,Indian,None-control,750,,
14032,Avi Shah,Man,Indian,None-control,750,,
14033,Avi Shah,Man,Indian,None-control,750,,
14034,Avi Shah,Man,Indian,None-control,850,,
14035,Avi Shah,Man,Indian,None-control,850,,
14036,Avi Shah,Man,Indian,None-control,850,,
14037,Avi Shah,Man,Indian,None-control,None-control,,
14038,Avi Shah,Man,Indian,None-control,None-control,,
14039,Avi Shah,Man,Indian,None-control,None-control,,
14040,Rahul Patel,Man,Indian,no record of eviction,500,,
14041,Rahul Patel,Man,Indian,no record of eviction,500,,
